transaction_id,customer_id,account_number,transaction_date,posting_date,transaction_amount,currency,balance,merchant_name,transaction_type
TXN100247,CUST5247,100000000247,2024-01-08,2024-01-08,4059.4,USD,-527514.02,Delta Airlines,CREDIT
TXN100248,CUST5248,100000000248,2024-01-09,2024-01-09,1986.06,USD,-529500.08,Shell Oil,DEBIT
TXN100249,CUST5249,100000000249,2024-01-10,2024-01-10,939.64,INR,-530439.72,Apple Store,FEE
TXN100250,CUST5250,100000000250,2024-01-11,2024-01-11,"$1,888.30",EUR,-532328.02, Starbucks ,CREDIT
TXN100251,CUST5251,100000000251,2024-01-12,2024-01-13,3599.19,EUR,-535927.21,Starbucks,DEBIT
TXN100252,CUST5252,100000000252,2024-01-13,2024-01-14,4452.31,EUR,-540379.52,Apple Store,DEBIT
TXN100253,CUST5253,100000000253,2024-01-14,2024-01-14,838.37,EUR,-541217.89,Shell Oil,FEE
TXN100254,CUST5254,100000000254,2024-01-15,2024-01-16,3068.12,USD,-544286.01,Netflix,DEBIT
TXN100255,CUST5255,100000000255,2024-01-16,2024-01-17,3040.07,USD,-547326.08,Shell Oil,REFUND 
TXN100256,CUST5256,100000000256,2024-01-17,2024-01-18,1403.16,EUR,-548729.24,Uber,DEBIT
TXN100257,CUST5257,100000000257,2024-01-18,2024-01-19,1830.31,INR,-550559.55,Shell Oil,REFUND
TXN100258,CUST5258,100000000258,2024-01-19,2024-01-20,4877.21,USD,-555436.76,Shell Oil,DEBIT
TXN100259,CUST5259,100000000259,2024-01-20,2024-01-20,4415.97,EUR,-559852.73,Walmart,FEE
TXN100260,CUST5260,000100000000260,2024-01-21,2024-01-21,42.03,EUR,-559894.76, Starbucks ,DEBIT
TXN100261,CUST5261,100000000261,2024-01-22,2024-01-23,2337.45,EUR,-562232.21,Shell Oil,REFUND
TXN100262,CUST5262,100000000262,2024-01-23,2024-01-24,1858.96,EUR,-564091.17,Apple Store,REFUND
TXN100263,CUST5263,100000000263,2024-01-24,2024-01-25,1105.77,EUR,-565196.94,Amazon,REFUND
TXN100264,CUST5264,100000000264,2024-01-25,2024-01-25,2527.63,INR,-567724.57,Delta Airlines,REFUND
TXN100265,CUST5265,100000000265,2024-01-26,2024-01-27,4397.13,USD,-572121.7,Walmart,CREDIT
TXN100266,CUST5266,100000000266,2024-01-27,2024-01-27,2195.54,USD,-574317.24,Netflix,REFUND
TXN100267,CUST5267,100000000267,2024-01-28,2024-01-28,1870.22,INR,-576187.46,Walmart,REFUND
TXN100268,CUST5268,100000000268,2024-01-29,2024-01-30,3310.69,USD,-579498.15,Walmart,CREDIT
TXN100269,CUST5269,100000000269,2024-01-30,2024-01-30,2905.45,INR,-582403.6,Delta Airlines,CREDIT
TXN100270,CUST5270,100000000270,2024-01-01,2024-01-02,1704.74,EUR,ABC123, Walmart ,REFUND 
TXN100271,CUST5271,100000000271,2024-01-02,2024-01-03,1834.55,USD,-585942.89,Shell Oil,CREDIT
TXN100272,CUST5272,100000000272,2024-01-03,2024-01-03,4706.26,INR,-590649.15,Delta Airlines,DEBIT
TXN100273,CUST5273,100000000273,2024-01-04,2024-01-05,4341.97,INR,-594991.12,Shell Oil,DEBIT
TXN100274,CUST5274,100000000274,2024-01-05,2024-01-05,1348.39,EUR,-596339.51,Starbucks,DEBIT
TXN100275,CUST5275,100000000275,2024-01-06,2024-01-07,"$2,330.45",USD,-598669.96,Shell Oil,FEE
TXN100276,CUST5276,100000000276,2024-01-07,2024-01-08,651.53,EUR,-599321.49,Netflix,FEE
TXN100277,CUST5277,100000000277,2024-01-08,2024-01-09,908.09,USD,-600229.58,Uber,FEE
TXN100278,CUST5278,100000000278,2024-01-09,2024-01-10,2821.56,EUR,-603051.14,Uber,CREDIT
TXN100279,CUST5279,100000000279,2024-01-10,2024-01-10,1677.25,INR,-604728.39,Starbucks,FEE
TXN100280,CUST5280,000100000000280,2024-01-11,09/01/2024,2830.01,USD,-607558.4, Shell Oil ,REFUND
TXN100281,CUST5281,100000000281,2024-01-12,2024-01-13,4780.51,USD,-612338.91,Netflix,CREDIT
TXN100282,CUST5282,100000000282,2024-01-13,2024-01-14,4044.62,USD,-616383.53,Apple Store,REFUND
TXN100283,CUST5283,100000000283,2024-01-14,2024-01-15,4402.66,EUR,-620786.19,Netflix,FEE
TXN100284,CUST5284,100000000284,2024-01-15,2024-01-16,2598.23,EUR,-623384.42,Delta Airlines,REFUND
TXN100285,CUST5285,100000000285,2024-01-16,2024-01-17,4580.19,EUR,-627964.61,Delta Airlines,DEBIT 
TXN100286,CUST5286,100000000286,2024-01-17,2024-01-17,4243.23,INR,-632207.84,Uber,REFUND
TXN100287,CUST5287,100000000287,2024-01-18,2024-01-19,2483.94,USD,-634691.78,Starbucks,REFUND
TXN100288,CUST5288,100000000288,2024-01-19,2024-01-19,1851.25,INR,-636543.03,Apple Store,CREDIT
TXN100289,CUST5289,100000000289,2024-01-20,2024-01-20,619.96,EUR,-637162.99,Amazon,REFUND
TXN100290,CUST5290,100000000290,2024-01-21,2024-01-22,2538.3,INR,-639701.29, Delta Airlines ,DEBIT
TXN100291,CUST5291,100000000291,2024-01-22,2024-01-22,496.11,EUR,-640197.4,Shell Oil,DEBIT
TXN100292,CUST5292,100000000292,2024-01-23,2024-01-24,4043.64,EUR,-644241.04,Amazon,REFUND
TXN100293,CUST5293,100000000293,2024-01-24,2024-01-24,2141.69,USD,-646382.73,Starbucks,CREDIT
TXN100294,CUST5294,100000000294,2024-01-25,2024-01-26,4476.28,INR,-650859.01,Walmart,FEE
TXN100295,CUST5295,100000000295,2024-01-26,2024-01-27,2619.87,USD,-653478.88,Netflix,REFUND
TXN100296,CUST5296,100000000296,2024-01-27,2024-01-28,3041.83,USD,-656520.71,Starbucks,CREDIT
TXN100297,CUST5297,100000000297,2024-01-28,2024-01-29,3952.51,INR,-660473.22,Delta Airlines,CREDIT
TXN100298,CUST5298,100000000298,2024-01-29,2024-01-29,3476.14,EUR,-663949.36,Walmart,CREDIT
TXN100299,CUST5299,100000000299,2024-01-30,2024-01-30,113.85,INR,-664063.21,Walmart,DEBIT
TXN100300,CUST5300,000100000000300,2024-01-01,2024-01-01,"$4,794.02",USD,ABC123, Uber ,REFUND 
TXN100301,CUST5301,100000000301,2024-01-02,2024-01-02,1884.67,INR,-670741.9,Uber,DEBIT
TXN100302,CUST5302,100000000302,2024-01-03,2024-01-04,3772.24,EUR,-674514.14,Shell Oil,REFUND
TXN100303,CUST5303,100000000303,2024-01-04,2024-01-04,1376.82,INR,-675890.96,Amazon,FEE
TXN100304,CUST5304,100000000304,2024-01-05,2024-01-05,2212.68,INR,-678103.64,Apple Store,REFUND
TXN100305,CUST5305,100000000305,2024-01-06,2024-01-07,1999.3,USD,-680102.94,Amazon,CREDIT
TXN100306,CUST5306,100000000306,2024-01-07,2024-01-07,1159.8,INR,-681262.74,Netflix,REFUND
TXN100307,CUST5307,100000000307,2024-01-08,2024-01-08,2121.01,INR,-683383.75,Shell Oil,REFUND
TXN100308,CUST5308,100000000308,2024-01-09,2024-01-09,1169.91,USD,-684553.66,Shell Oil,CREDIT
TXN100309,CUST5309,100000000309,2024-01-10,2024-01-10,487.78,USD,-685041.44,Starbucks,REFUND
TXN100310,CUST5310,100000000310,2024-01-11,2024-01-12,152.43,INR,-685193.87, Netflix ,REFUND
TXN100311,CUST5311,100000000311,2024-01-12,2024-01-13,3038.14,USD,-688232.01,Shell Oil,FEE
TXN100312,CUST5312,100000000312,2024-01-13,2024-01-13,4666.47,USD,-692898.48,Netflix,DEBIT
TXN100313,CUST5313,100000000313,2024-01-14,2024-01-14,2529.22,EUR,-695427.7,Shell Oil,REFUND
TXN100314,CUST5314,100000000314,2024-01-15,2024-01-16,1708.34,USD,-697136.04,Apple Store,REFUND
TXN100315,CUST5315,100000000315,2024-01-16,2024-01-17,761.21,EUR,-697897.25,Walmart,DEBIT 
TXN100316,CUST5316,100000000316,2024-01-17,2024-01-18,1626.95,INR,-699524.2,Uber,FEE
TXN100317,CUST5317,100000000317,2024-01-18,2024-01-18,3033.25,USD,-702557.45,Starbucks,REFUND
TXN100318,CUST5318,100000000318,2024-01-19,2024-01-19,4962.47,EUR,-707519.92,Shell Oil,REFUND
TXN100319,CUST5319,100000000319,2024-01-20,2024-01-21,2209.8,USD,-709729.72,Apple Store,FEE
TXN100320,CUST5320,000100000000320,2024-01-21,19/01/2024,1958.41,INR,-711688.13, Uber ,CREDIT
TXN100321,CUST5321,100000000321,2024-01-22,2024-01-23,2460.44,USD,-714148.57,Uber,CREDIT
TXN100322,CUST5322,100000000322,2024-01-23,2024-01-23,926.34,INR,-715074.91,Delta Airlines,CREDIT
TXN100323,CUST5323,100000000323,2024-01-24,2024-01-25,4677.43,USD,-719752.34,Starbucks,DEBIT
TXN100324,CUST5324,100000000324,2024-01-25,2024-01-26,1131.97,INR,-720884.31,Apple Store,DEBIT
TXN100325,CUST5325,100000000325,2024-01-26,2024-01-26,"$3,475.52",EUR,-724359.83,Netflix,DEBIT
TXN100326,CUST5326,100000000326,2024-01-27,2024-01-27,4856.77,INR,-729216.6,Uber,FEE
TXN100327,CUST5327,100000000327,2024-01-28,2024-01-28,725.13,INR,-729941.73,Starbucks,FEE
TXN100328,CUST5328,100000000328,2024-01-29,2024-01-29,3915.49,USD,-733857.22,Starbucks,CREDIT
TXN100329,CUST5329,100000000329,2024-01-30,2024-01-31,1640.77,INR,-735497.99,Netflix,FEE
TXN100330,CUST5330,100000000330,2024-01-01,2024-01-02,1157.53,USD,ABC123, Apple Store ,CREDIT 
TXN100331,CUST5331,100000000331,2024-01-02,2024-01-02,2931.97,EUR,-739587.49,Uber,FEE
TXN100332,CUST5332,100000000332,2024-01-03,2024-01-04,2392.85,INR,-741980.34,Walmart,REFUND
TXN100333,CUST5333,100000000333,2024-01-04,2024-01-05,39.14,INR,-742019.48,Delta Airlines,REFUND
TXN100334,CUST5334,100000000334,2024-01-05,2024-01-05,1903.3,EUR,-743922.78,Uber,REFUND
TXN100335,CUST5335,100000000335,2024-01-06,2024-01-07,1947.42,EUR,-745870.2,Delta Airlines,CREDIT
TXN100336,CUST5336,100000000336,2024-01-07,2024-01-08,3315.55,INR,-749185.75,Apple Store,FEE
TXN100337,CUST5337,100000000337,2024-01-08,2024-01-08,4732.95,USD,-753918.7,Walmart,CREDIT
TXN100338,CUST5338,100000000338,2024-01-09,2024-01-09,152.2,USD,-754070.9,Netflix,CREDIT
TXN100339,CUST5339,100000000339,2024-01-10,2024-01-11,45.99,USD,-754116.89,Shell Oil,REFUND
TXN100340,CUST5340,000100000000340,2024-01-11,2024-01-11,4048.97,EUR,-758165.86, Walmart ,REFUND
TXN100341,CUST5341,100000000341,2024-01-12,2024-01-13,2140.28,INR,-760306.14,Starbucks,DEBIT
TXN100342,CUST5342,100000000342,2024-01-13,2024-01-14,1972.76,USD,-762278.9,Amazon,DEBIT
TXN100343,CUST5343,100000000343,2024-01-14,2024-01-14,133.49,INR,-762412.39,Shell Oil,DEBIT
TXN100344,CUST5344,100000000344,2024-01-15,2024-01-15,3142.38,EUR,-765554.77,Shell Oil,CREDIT
TXN100345,CUST5345,100000000345,2024-01-16,2024-01-17,4837.02,EUR,-770391.79,Apple Store,FEE 
TXN100346,CUST5346,100000000346,2024-01-17,2024-01-17,13.42,USD,-770405.21,Netflix,CREDIT
TXN100347,CUST5347,100000000347,2024-01-18,2024-01-18,2621.47,USD,-773026.68,Apple Store,REFUND
TXN100348,CUST5348,100000000348,2024-01-19,2024-01-19,4883.89,EUR,-777910.57,Shell Oil,DEBIT
TXN100349,CUST5349,100000000349,2024-01-20,2024-01-21,856.08,EUR,-778766.65,Walmart,CREDIT
TXN100350,CUST5350,100000000350,2024-01-21,2024-01-21,"$1,496.40",USD,-780263.05, Amazon ,REFUND
TXN100351,CUST5351,100000000351,2024-01-22,2024-01-22,287.9,USD,-780550.95,Shell Oil,REFUND
TXN100352,CUST5352,100000000352,2024-01-23,2024-01-23,2180.84,USD,-782731.79,Delta Airlines,FEE
TXN100353,CUST5353,100000000353,2024-01-24,2024-01-24,3656.96,INR,-786388.75,Amazon,FEE
TXN100354,CUST5354,100000000354,2024-01-25,2024-01-25,2153.45,EUR,-788542.2,Netflix,REFUND
TXN100355,CUST5355,100000000355,2024-01-26,2024-01-27,877.28,INR,-789419.48,Shell Oil,REFUND
TXN100356,CUST5356,100000000356,2024-01-27,2024-01-27,2853.17,USD,-792272.65,Uber,REFUND
TXN100357,CUST5357,100000000357,2024-01-28,2024-01-28,2321.13,INR,-794593.78,Starbucks,CREDIT
TXN100358,CUST5358,100000000358,2024-01-29,2024-01-30,1571.81,USD,-796165.59,Amazon,FEE
TXN100359,CUST5359,100000000359,2024-01-30,2024-01-30,4415.43,INR,-800581.02,Starbucks,REFUND
TXN100360,CUST5360,000100000000360,2024-01-01,30/12/2023,3765.67,EUR,ABC123, Apple Store ,REFUND 
TXN100361,CUST5361,100000000361,2024-01-02,2024-01-02,2941.84,EUR,-807288.53,Shell Oil,REFUND
TXN100362,CUST5362,100000000362,2024-01-03,2024-01-03,3371.02,USD,-810659.55,Walmart,CREDIT
TXN100363,CUST5363,100000000363,2024-01-04,2024-01-04,4076.76,INR,-814736.31,Walmart,REFUND
TXN100364,CUST5364,100000000364,2024-01-05,2024-01-06,1626.73,USD,-816363.04,Shell Oil,REFUND
TXN100365,CUST5365,100000000365,2024-01-06,2024-01-06,4000.82,USD,-820363.86,Uber,FEE
TXN100366,CUST5366,100000000366,2024-01-07,2024-01-07,822.72,USD,-821186.58,Delta Airlines,REFUND
TXN100367,CUST5367,100000000367,2024-01-08,2024-01-08,2555.04,EUR,-823741.62,Shell Oil,FEE
TXN100368,CUST5368,100000000368,2024-01-09,2024-01-09,1728.39,INR,-825470.01,Starbucks,FEE
TXN100369,CUST5369,100000000369,2024-01-10,2024-01-10,1787.32,INR,-827257.33,Starbucks,CREDIT
TXN100370,CUST5370,100000000370,2024-01-11,2024-01-11,4476.66,INR,-831733.99, Delta Airlines ,REFUND
TXN100371,CUST5371,100000000371,2024-01-12,2024-01-13,693.2,USD,-832427.19,Uber,DEBIT
TXN100372,CUST5372,100000000372,2024-01-13,2024-01-13,3105.86,USD,-835533.05,Walmart,CREDIT
TXN100373,CUST5373,100000000373,2024-01-14,2024-01-14,3735.96,USD,-839269.01,Apple Store,REFUND
TXN100374,CUST5374,100000000374,2024-01-15,2024-01-16,3397.04,EUR,-842666.05,Walmart,CREDIT
TXN100375,CUST5375,100000000375,2024-01-16,2024-01-17,$319.87,INR,-842985.92,Delta Airlines,DEBIT 
TXN100376,CUST5376,100000000376,2024-01-17,2024-01-18,4476.24,USD,-847462.16,Starbucks,CREDIT
TXN100377,CUST5377,100000000377,2024-01-18,2024-01-19,1749.32,USD,-849211.48,Delta Airlines,CREDIT
TXN100378,CUST5378,100000000378,2024-01-19,2024-01-19,4080.02,USD,-853291.5,Starbucks,DEBIT
TXN100379,CUST5379,100000000379,2024-01-20,2024-01-20,4223.48,USD,-857514.98,Amazon,REFUND
TXN100380,CUST5380,000100000000380,2024-01-21,2024-01-21,1148.86,USD,-858663.84, Netflix ,CREDIT
TXN100381,CUST5381,100000000381,2024-01-22,2024-01-23,421.21,INR,-859085.05,Netflix,REFUND
TXN100382,CUST5382,100000000382,2024-01-23,2024-01-24,1455.25,INR,-860540.3,Netflix,REFUND
TXN100383,CUST5383,100000000383,2024-01-24,2024-01-24,2296.22,USD,-862836.52,Uber,DEBIT
TXN100384,CUST5384,100000000384,2024-01-25,2024-01-26,1894.72,INR,-864731.24,Netflix,DEBIT
TXN100385,CUST5385,100000000385,2024-01-26,2024-01-26,535.87,INR,-865267.11,Apple Store,REFUND
TXN100386,CUST5386,100000000386,2024-01-27,2024-01-28,2835.76,USD,-868102.87,Apple Store,CREDIT
TXN100387,CUST5387,100000000387,2024-01-28,2024-01-28,4451.33,INR,-872554.2,Walmart,FEE
TXN100388,CUST5388,100000000388,2024-01-29,2024-01-29,1453.86,USD,-874008.06,Amazon,REFUND
TXN100389,CUST5389,100000000389,2024-01-30,2024-01-30,729.91,EUR,-874737.97,Shell Oil,FEE
TXN100390,CUST5390,100000000390,2024-01-01,2024-01-01,3367.11,INR,ABC123, Shell Oil ,DEBIT 
TXN100391,CUST5391,100000000391,2024-01-02,2024-01-02,2842.9,INR,-880947.98,Netflix,REFUND
TXN100392,CUST5392,100000000392,2024-01-03,2024-01-03,4217.96,USD,-885165.94,Amazon,FEE
TXN100393,CUST5393,100000000393,2024-01-04,2024-01-05,2445.27,EUR,-887611.21,Amazon,DEBIT
TXN100394,CUST5394,100000000394,2024-01-05,2024-01-06,760.35,USD,-888371.56,Apple Store,CREDIT
TXN100395,CUST5395,100000000395,2024-01-06,2024-01-07,1936.17,USD,-890307.73,Walmart,REFUND
TXN100396,CUST5396,100000000396,2024-01-07,2024-01-08,1863.54,INR,-892171.27,Shell Oil,REFUND
TXN100397,CUST5397,100000000397,2024-01-08,2024-01-08,2413.97,EUR,-894585.24,Amazon,CREDIT
TXN100398,CUST5398,100000000398,2024-01-09,2024-01-09,2224.27,EUR,-896809.51,Netflix,DEBIT
TXN100399,CUST5399,100000000399,2024-01-10,2024-01-10,1386.03,USD,-898195.54,Uber,REFUND
TXN100400,CUST5400,000100000000400,2024-01-11,09/01/2024,"$1,774.13",INR,-899969.67, Starbucks ,REFUND
TXN100401,CUST5401,100000000401,2024-01-12,2024-01-12,320.83,USD,-900290.5,Amazon,FEE
TXN100402,CUST5402,100000000402,2024-01-13,2024-01-13,2609.15,INR,-902899.65,Shell Oil,FEE
TXN100403,CUST5403,100000000403,2024-01-14,2024-01-15,2115.38,INR,-905015.03,Walmart,REFUND
TXN100404,CUST5404,100000000404,2024-01-15,2024-01-16,277.23,EUR,-905292.26,Delta Airlines,DEBIT
TXN100405,CUST5405,100000000405,2024-01-16,2024-01-16,3590.21,EUR,-908882.47,Starbucks,FEE 
TXN100406,CUST5406,100000000406,2024-01-17,2024-01-17,1964.55,EUR,-910847.02,Netflix,FEE
TXN100407,CUST5407,100000000407,2024-01-18,2024-01-18,551.98,USD,-911399.0,Starbucks,FEE
TXN100408,CUST5408,100000000408,2024-01-19,2024-01-19,3944.55,INR,-915343.55,Netflix,FEE
TXN100409,CUST5409,100000000409,2024-01-20,2024-01-21,1315.12,EUR,-916658.67,Delta Airlines,DEBIT
TXN100410,CUST5410,100000000410,2024-01-21,2024-01-21,3258.52,EUR,-919917.19, Starbucks ,DEBIT
TXN100411,CUST5411,100000000411,2024-01-22,2024-01-22,2981.36,INR,-922898.55,Apple Store,DEBIT
TXN100412,CUST5412,100000000412,2024-01-23,2024-01-23,1601.81,USD,-924500.36,Amazon,FEE
TXN100413,CUST5413,100000000413,2024-01-24,2024-01-24,3985.49,USD,-928485.85,Amazon,FEE
TXN100414,CUST5414,100000000414,2024-01-25,2024-01-25,107.01,INR,-928592.86,Uber,FEE
TXN100415,CUST5415,100000000415,2024-01-26,2024-01-26,2641.33,INR,-931234.19,Netflix,REFUND
TXN100416,CUST5416,100000000416,2024-01-27,2024-01-27,3824.34,INR,-935058.53,Shell Oil,CREDIT
TXN100417,CUST5417,100000000417,2024-01-28,2024-01-29,2340.46,EUR,-937398.99,Walmart,DEBIT
TXN100418,CUST5418,100000000418,2024-01-29,2024-01-30,300.61,EUR,-937699.6,Netflix,CREDIT
TXN100419,CUST5419,100000000419,2024-01-30,2024-01-31,1304.11,USD,-939003.71,Apple Store,DEBIT
TXN100420,CUST5420,000100000000420,2024-01-01,2024-01-02,1836.69,EUR,ABC123, Apple Store ,CREDIT 
TXN100421,CUST5421,100000000421,2024-01-02,2024-01-02,1031.05,EUR,-941871.45,Apple Store,CREDIT
TXN100422,CUST5422,100000000422,2024-01-03,2024-01-03,4031.16,USD,-945902.61,Delta Airlines,FEE
TXN100423,CUST5423,100000000423,2024-01-04,2024-01-05,4294.55,INR,-950197.16,Uber,DEBIT
TXN100424,CUST5424,100000000424,2024-01-05,2024-01-06,4863.04,INR,-955060.2,Shell Oil,FEE
TXN100425,CUST5425,100000000425,2024-01-06,2024-01-07,"$3,156.45",EUR,-958216.65,Starbucks,DEBIT
TXN100426,CUST5426,100000000426,2024-01-07,2024-01-07,2605.28,INR,-960821.93,Apple Store,REFUND
TXN100427,CUST5427,100000000427,2024-01-08,2024-01-08,67.09,EUR,-960889.02,Walmart,DEBIT
TXN100428,CUST5428,100000000428,2024-01-09,2024-01-09,3979.94,EUR,-964868.96,Shell Oil,REFUND
TXN100429,CUST5429,100000000429,2024-01-10,2024-01-10,150.79,INR,-965019.75,Delta Airlines,REFUND
TXN100430,CUST5430,100000000430,2024-01-11,2024-01-11,3743.89,EUR,-968763.64, Delta Airlines ,REFUND
TXN100431,CUST5431,100000000431,2024-01-12,2024-01-13,4554.98,INR,-973318.62,Apple Store,DEBIT
TXN100432,CUST5432,100000000432,2024-01-13,2024-01-14,4977.69,USD,-978296.31,Netflix,DEBIT
TXN100433,CUST5433,100000000433,2024-01-14,2024-01-14,2465.76,USD,-980762.07,Netflix,CREDIT
TXN100434,CUST5434,100000000434,2024-01-15,2024-01-15,2843.96,USD,-983606.03,Uber,REFUND
TXN100435,CUST5435,100000000435,2024-01-16,2024-01-17,4277.86,USD,-987883.89,Walmart,REFUND 
TXN100436,CUST5436,100000000436,2024-01-17,2024-01-17,3930.31,EUR,-991814.2,Shell Oil,CREDIT
TXN100437,CUST5437,100000000437,2024-01-18,2024-01-18,4969.27,USD,-996783.47,Netflix,CREDIT
TXN100438,CUST5438,100000000438,2024-01-19,2024-01-20,739.85,EUR,-997523.32,Uber,REFUND
TXN100439,CUST5439,100000000439,2024-01-20,2024-01-20,4457.06,EUR,-1001980.38,Starbucks,CREDIT
TXN100440,CUST5440,000100000000440,2024-01-21,19/01/2024,548.87,USD,-1002529.25, Uber ,DEBIT
TXN100441,CUST5441,100000000441,2024-01-22,2024-01-23,4582.74,USD,-1007111.99,Uber,DEBIT
TXN100442,CUST5442,100000000442,2024-01-23,2024-01-24,4737.53,INR,-1011849.52,Netflix,REFUND
TXN100443,CUST5443,100000000443,2024-01-24,2024-01-25,4231.75,INR,-1016081.27,Walmart,REFUND
TXN100444,CUST5444,100000000444,2024-01-25,2024-01-26,3471.44,INR,-1019552.71,Walmart,REFUND
TXN100445,CUST5445,100000000445,2024-01-26,2024-01-27,398.62,USD,-1019951.33,Shell Oil,DEBIT
TXN100446,CUST5446,100000000446,2024-01-27,2024-01-27,3008.62,INR,-1022959.95,Delta Airlines,FEE
TXN100447,CUST5447,100000000447,2024-01-28,2024-01-29,1056.62,EUR,-1024016.57,Delta Airlines,REFUND
TXN100448,CUST5448,100000000448,2024-01-29,2024-01-30,4218.86,INR,-1028235.43,Walmart,FEE
TXN100449,CUST5449,100000000449,2024-01-30,2024-01-31,87.74,EUR,-1028323.17,Delta Airlines,CREDIT
TXN100450,CUST5450,100000000450,2024-01-01,2024-01-02,$359.82,INR,ABC123, Amazon ,FEE 
TXN100451,CUST5451,100000000451,2024-01-02,2024-01-03,1664.43,USD,-1030347.42,Apple Store,REFUND
TXN100452,CUST5452,100000000452,2024-01-03,2024-01-03,2367.21,EUR,-1032714.63,Delta Airlines,REFUND
TXN100453,CUST5453,100000000453,2024-01-04,2024-01-05,1149.3,EUR,-1033863.93,Shell Oil,FEE
TXN100454,CUST5454,100000000454,2024-01-05,2024-01-05,1956.8,USD,-1035820.73,Shell Oil,CREDIT
TXN100455,CUST5455,100000000455,2024-01-06,2024-01-06,4776.78,EUR,-1040597.51,Delta Airlines,REFUND
TXN100456,CUST5456,100000000456,2024-01-07,2024-01-08,340.13,EUR,-1040937.64,Uber,REFUND
TXN100457,CUST5457,100000000457,2024-01-08,2024-01-09,3255.07,USD,-1044192.71,Apple Store,DEBIT
TXN100458,CUST5458,100000000458,2024-01-09,2024-01-10,3005.44,EUR,-1047198.15,Starbucks,DEBIT
TXN100459,CUST5459,100000000459,2024-01-10,2024-01-11,2131.23,INR,-1049329.38,Uber,DEBIT
TXN100460,CUST5460,000100000000460,2024-01-11,2024-01-12,2090.87,USD,-1051420.25, Delta Airlines ,DEBIT
TXN100461,CUST5461,100000000461,2024-01-12,2024-01-12,847.11,INR,-1052267.36,Netflix,DEBIT
TXN100462,CUST5462,100000000462,2024-01-13,2024-01-14,3512.32,INR,-1055779.68,Starbucks,FEE
TXN100463,CUST5463,100000000463,2024-01-14,2024-01-15,783.24,USD,-1056562.92,Walmart,FEE
TXN100464,CUST5464,100000000464,2024-01-15,2024-01-15,4310.7,EUR,-1060873.62,Starbucks,REFUND
TXN100465,CUST5465,100000000465,2024-01-16,2024-01-17,3963.76,EUR,-1064837.38,Delta Airlines,CREDIT 
TXN100466,CUST5466,100000000466,2024-01-17,2024-01-18,1367.93,EUR,-1066205.31,Delta Airlines,CREDIT
TXN100467,CUST5467,100000000467,2024-01-18,2024-01-19,1085.87,EUR,-1067291.18,Shell Oil,REFUND
TXN100468,CUST5468,100000000468,2024-01-19,2024-01-20,3608.57,EUR,-1070899.75,Amazon,CREDIT
TXN100469,CUST5469,100000000469,2024-01-20,2024-01-20,4115.81,USD,-1075015.56,Delta Airlines,REFUND
TXN100470,CUST5470,100000000470,2024-01-21,2024-01-21,204.65,INR,-1075220.21, Walmart ,CREDIT
TXN100471,CUST5471,100000000471,2024-01-22,2024-01-23,58.21,EUR,-1075278.42,Starbucks,DEBIT
TXN100472,CUST5472,100000000472,2024-01-23,2024-01-23,2228.13,INR,-1077506.55,Apple Store,CREDIT
TXN100473,CUST5473,100000000473,2024-01-24,2024-01-24,93.18,INR,-1077599.73,Uber,CREDIT
TXN100474,CUST5474,100000000474,2024-01-25,2024-01-25,2229.02,USD,-1079828.75,Uber,CREDIT
TXN100475,CUST5475,100000000475,2024-01-26,2024-01-27,"$3,010.07",EUR,-1082838.82,Amazon,FEE
TXN100476,CUST5476,100000000476,2024-01-27,2024-01-28,3324.71,EUR,-1086163.53,Netflix,CREDIT
TXN100477,CUST5477,100000000477,2024-01-28,2024-01-29,3164.16,USD,-1089327.69,Starbucks,REFUND
TXN100478,CUST5478,100000000478,2024-01-29,2024-01-29,2006.86,INR,-1091334.55,Netflix,REFUND
TXN100479,CUST5479,100000000479,2024-01-30,2024-01-31,2748.74,INR,-1094083.29,Starbucks,FEE
TXN100480,CUST5480,000100000000480,2024-01-01,30/12/2023,1621.95,USD,ABC123, Shell Oil ,FEE 
TXN100481,CUST5481,100000000481,2024-01-02,2024-01-02,1927.01,USD,-1097632.25,Uber,FEE
TXN100482,CUST5482,100000000482,2024-01-03,2024-01-04,2945.6,USD,-1100577.85,Uber,REFUND
TXN100483,CUST5483,100000000483,2024-01-04,2024-01-05,2035.3,USD,-1102613.15,Uber,REFUND
TXN100484,CUST5484,100000000484,2024-01-05,2024-01-05,3423.59,INR,-1106036.74,Walmart,DEBIT
TXN100485,CUST5485,100000000485,2024-01-06,2024-01-07,3045.41,USD,-1109082.15,Amazon,DEBIT
TXN100486,CUST5486,100000000486,2024-01-07,2024-01-07,3084.07,INR,-1112166.22,Starbucks,DEBIT
